Student_ID,Action_Types,Cur_Proficiency
4588,AT19,"{0: 2, 1: 2}"
4588,AT12,"{2: 1, 3: 2, 4: 2}"
4588,8,{}
4588,AT16,{2: 2}
4588,Final Exam,"[2, 2, 2, 2, 2]"
4589,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4589,AT17,"{0: 0, 1: 0, 3: 0}"
4589,5,{}
4589,AT12,"{2: 0, 3: 0, 4: 1}"
4589,AT15,{2: 0}
4589,AT12,"{2: 1, 3: 1, 4: 1}"
4589,6,{}
4589,AT17,"{0: 0, 1: 0, 3: 1}"
4589,AT14,{4: 2}
4589,Final Exam,"[0, 0, 1, 1, 2]"
4590,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4590,AT17,"{0: 0, 1: 0, 3: 1}"
4590,AT17,"{0: 1, 1: 0, 3: 1}"
4590,1,{}
4590,AT18,"{1: 1, 2: 1, 3: 2}"
4590,AT19,"{0: 2, 1: 1}"
4590,AT12,"{2: 1, 3: 2, 4: 0}"
4590,AT18,"{1: 2, 2: 2, 3: 2}"
4590,AT14,{4: 1}
4590,Final Exam,"[2, 2, 2, 2, 1]"
4591,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4591,AT17,"{0: 0, 1: 0, 3: 0}"
4591,AT12,"{2: 2, 3: 1, 4: 1}"
4591,6,{}
4591,AT19,"{0: 0, 1: 0}"
4591,AT17,"{0: 0, 1: 0, 3: 1}"
4591,AT14,{4: 2}
4591,AT17,"{0: 0, 1: 0, 3: 1}"
4591,AT17,"{0: 1, 1: 1, 3: 2}"
4591,Final Exam,"[1, 1, 2, 2, 2]"
4592,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4592,AT20,{4: 1}
4592,AT14,{4: 1}
4592,AT12,"{2: 0, 3: 1, 4: 1}"
4592,8,{}
4592,AT19,"{0: 0, 1: 0}"
4592,6,{}
4592,AT17,"{0: 0, 1: 0, 3: 1}"
4592,AT12,"{2: 0, 3: 1, 4: 1}"
4592,Final Exam,"[0, 0, 0, 1, 1]"
4593,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4593,AT12,"{2: 0, 3: 0, 4: 0}"
4593,AT17,"{0: 0, 1: 0, 3: 0}"
4593,AT17,"{0: 0, 1: 1, 3: 0}"
4593,AT12,"{2: 1, 3: 1, 4: 1}"
4593,3,{}
4593,AT20,{4: 2}
4593,AT17,"{0: 0, 1: 2, 3: 1}"
4593,3,{}
4593,Final Exam,"[0, 2, 1, 1, 2]"
4594,Prior Assessment Test,"[0, 0, 1, 0, 1]"
4594,AT12,"{2: 1, 3: 1, 4: 2}"
4594,AT12,"{2: 1, 3: 1, 4: 2}"
4594,AT18,"{1: 0, 2: 2, 3: 2}"
4594,AT19,"{0: 0, 1: 0}"
4594,AT19,"{0: 1, 1: 1}"
4594,AT17,"{0: 1, 1: 1, 3: 2}"
4594,AT19,"{0: 2, 1: 2}"
4594,Final Exam,"[2, 2, 2, 2, 2]"
4595,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4595,10,{}
4595,AT18,"{1: 1, 2: 2, 3: 1}"
4595,AT12,"{2: 2, 3: 1, 4: 0}"
4595,AT17,"{0: 0, 1: 1, 3: 1}"
4595,3,{}
4595,AT20,{4: 0}
4595,AT12,"{2: 2, 3: 1, 4: 0}"
4595,AT12,"{2: 2, 3: 2, 4: 2}"
4595,Final Exam,"[1, 1, 2, 2, 2]"
4596,Prior Assessment Test,"[0, 1, 1, 0, 0]"
4596,AT19,"{0: 1, 1: 2}"
4596,AT18,"{1: 2, 2: 1, 3: 1}"
4596,AT12,"{2: 2, 3: 2, 4: 1}"
4596,6,{}
4596,1,{}
4596,AT19,"{0: 2, 1: 2}"
4596,AT14,{4: 2}
4596,Final Exam,"[2, 2, 2, 2, 2]"
4597,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4597,AT18,"{1: 0, 2: 0, 3: 0}"
4597,AT17,"{0: 1, 1: 1, 3: 0}"
4597,AT12,"{2: 1, 3: 1, 4: 1}"
4597,AT20,{4: 2}
4597,AT18,"{1: 1, 2: 1, 3: 1}"
4597,AT18,"{1: 2, 2: 2, 3: 2}"
4597,3,{}
4597,AT17,"{0: 2, 1: 2, 3: 2}"
4597,Final Exam,"[2, 2, 2, 2, 2]"
4598,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4598,AT18,"{1: 0, 2: 0, 3: 0}"
4598,AT12,"{2: 0, 3: 0, 4: 0}"
4598,AT17,"{0: 0, 1: 0, 3: 1}"
4598,AT18,"{1: 0, 2: 0, 3: 1}"
4598,AT19,"{0: 2, 1: 2}"
4598,AT12,"{2: 1, 3: 1, 4: 0}"
4598,AT12,"{2: 2, 3: 1, 4: 1}"
4598,AT12,"{2: 2, 3: 1, 4: 2}"
4598,Final Exam,"[2, 2, 2, 1, 2]"
4599,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4599,AT17,"{0: 2, 1: 1, 3: 2}"
4599,10,{}
4599,5,{}
4599,10,{}
4599,10,{}
4599,AT12,"{2: 2, 3: 2, 4: 2}"
4599,AT13,{1: 1}
4599,AT13,{1: 2}
4599,Final Exam,"[2, 2, 2, 2, 2]"
4600,Prior Assessment Test,"[0, 0, 2, 0, 0]"
4600,AT17,"{0: 1, 1: 2, 3: 2}"
4600,3,{}
4600,AT14,{4: 1}
4600,1,{}
4600,10,{}
4600,AT14,{4: 2}
4600,AT19,"{0: 2, 1: 2}"
4600,Final Exam,"[2, 2, 2, 2, 2]"
4601,Prior Assessment Test,"[1, 0, 1, 0, 1]"
4601,AT12,"{2: 1, 3: 0, 4: 1}"
4601,AT19,"{0: 2, 1: 2}"
4601,AT12,"{2: 1, 3: 1, 4: 2}"
4601,AT12,"{2: 2, 3: 2, 4: 2}"
4601,Final Exam,"[2, 2, 2, 2, 2]"
4602,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4602,AT17,"{0: 1, 1: 1, 3: 2}"
4602,AT18,"{1: 1, 2: 1, 3: 2}"
4602,AT19,"{0: 2, 1: 2}"
4602,10,{}
4602,10,{}
4602,10,{}
4602,10,{}
4602,AT12,"{2: 2, 3: 2, 4: 2}"
4602,Final Exam,"[2, 2, 2, 2, 2]"
4603,Prior Assessment Test,"[0, 2, 1, 0, 0]"
4603,AT12,"{2: 2, 3: 2, 4: 2}"
4603,AT19,"{0: 1, 1: 2}"
4603,1,{}
4603,AT19,"{0: 2, 1: 2}"
4603,Final Exam,"[2, 2, 2, 2, 2]"
4604,Prior Assessment Test,"[2, 1, 1, 0, 0]"
4604,AT12,"{2: 1, 3: 0, 4: 0}"
4604,5,{}
4604,AT18,"{1: 1, 2: 1, 3: 0}"
4604,AT12,"{2: 1, 3: 0, 4: 0}"
4604,AT12,"{2: 2, 3: 2, 4: 1}"
4604,AT13,{1: 2}
4604,AT20,{4: 1}
4604,AT20,{4: 1}
4604,Final Exam,"[2, 2, 2, 2, 1]"
4605,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4605,AT18,"{1: 0, 2: 0, 3: 0}"
4605,AT18,"{1: 1, 2: 1, 3: 1}"
4605,AT18,"{1: 2, 2: 2, 3: 1}"
4605,10,{}
4605,AT17,"{0: 1, 1: 2, 3: 2}"
4605,1,{}
4605,6,{}
4605,AT14,{4: 2}
4605,Final Exam,"[2, 2, 2, 2, 2]"
4606,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4606,AT13,{1: 0}
4606,AT18,"{1: 2, 2: 1, 3: 1}"
4606,AT19,"{0: 1, 1: 2}"
4606,10,{}
4606,AT12,"{2: 2, 3: 1, 4: 2}"
4606,AT17,"{0: 2, 1: 2, 3: 2}"
4606,Final Exam,"[2, 2, 2, 2, 2]"
4607,Prior Assessment Test,"[1, 0, 0, 0, 1]"
4607,10,{}
4607,1,{}
4607,AT16,{2: 2}
4607,AT17,"{0: 2, 1: 0, 3: 2}"
4607,AT19,"{0: 2, 1: 1}"
4607,AT14,{4: 1}
4607,AT13,{1: 2}
4607,AT12,"{2: 2, 3: 2, 4: 1}"
4607,Final Exam,"[2, 2, 2, 2, 1]"
4608,Prior Assessment Test,"[0, 1, 0, 2, 0]"
4608,10,{}
4608,10,{}
4608,AT12,"{2: 2, 3: 2, 4: 2}"
4608,AT19,"{0: 1, 1: 1}"
4608,AT19,"{0: 1, 1: 1}"
4608,AT19,"{0: 1, 1: 1}"
4608,AT19,"{0: 2, 1: 1}"
4608,AT13,{1: 2}
4608,Final Exam,"[2, 2, 2, 2, 2]"
4609,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4609,10,{}
4609,AT12,"{2: 2, 3: 1, 4: 2}"
4609,AT17,"{0: 1, 1: 1, 3: 2}"
4609,AT19,"{0: 1, 1: 1}"
4609,AT19,"{0: 1, 1: 1}"
4609,AT17,"{0: 2, 1: 2, 3: 2}"
4609,Final Exam,"[2, 2, 2, 2, 2]"
4610,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4610,AT18,"{1: 0, 2: 0, 3: 1}"
4610,AT20,{4: 2}
4610,AT18,"{1: 1, 2: 1, 3: 2}"
4610,AT15,{2: 2}
4610,AT17,"{0: 1, 1: 2, 3: 2}"
4610,1,{}
4610,3,{}
4610,AT19,"{0: 2, 1: 2}"
4610,Final Exam,"[2, 2, 2, 2, 2]"
4611,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4611,AT18,"{1: 1, 2: 1, 3: 1}"
4611,AT12,"{2: 2, 3: 2, 4: 2}"
4611,AT17,"{0: 0, 1: 1, 3: 2}"
4611,AT19,"{0: 1, 1: 2}"
4611,1,{}
4611,3,{}
4611,AT19,"{0: 2, 1: 2}"
4611,Final Exam,"[2, 2, 2, 2, 2]"
4612,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4612,AT18,"{1: 2, 2: 1, 3: 0}"
4612,AT12,"{2: 2, 3: 0, 4: 0}"
4612,AT14,{4: 0}
4612,AT17,"{0: 0, 1: 2, 3: 2}"
4612,10,{}
4612,1,{}
4612,3,{}
4612,AT17,"{0: 2, 1: 2, 3: 2}"
4612,Final Exam,"[2, 2, 2, 2, 2]"
4613,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4613,AT12,"{2: 0, 3: 1, 4: 0}"
4613,AT17,"{0: 0, 1: 0, 3: 2}"
4613,AT18,"{1: 0, 2: 0, 3: 2}"
4613,AT19,"{0: 0, 1: 0}"
4613,5,{}
4613,AT17,"{0: 1, 1: 1, 3: 2}"
4613,AT19,"{0: 1, 1: 1}"
4613,AT19,"{0: 2, 1: 1}"
4613,Final Exam,"[2, 1, 0, 2, 0]"
4614,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4614,AT18,"{1: 1, 2: 0, 3: 0}"
4614,AT12,"{2: 0, 3: 0, 4: 0}"
4614,AT17,"{0: 0, 1: 1, 3: 0}"
4614,AT12,"{2: 0, 3: 2, 4: 2}"
4614,AT19,"{0: 1, 1: 2}"
4614,AT19,"{0: 2, 1: 2}"
4614,10,{}
4614,AT16,{2: 1}
4614,Final Exam,"[2, 2, 1, 2, 2]"
4615,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4615,2,{}
4615,AT17,"{0: 0, 1: 0, 3: 0}"
4615,10,{}
4615,AT17,"{0: 1, 1: 1, 3: 0}"
4615,AT18,"{1: 2, 2: 2, 3: 0}"
4615,AT17,"{0: 2, 1: 2, 3: 1}"
4615,AT12,"{2: 2, 3: 2, 4: 2}"
4615,Final Exam,"[2, 2, 2, 2, 2]"
4616,Prior Assessment Test,"[1, 1, 0, 1, 0]"
4616,AT12,"{2: 0, 3: 1, 4: 0}"
4616,AT18,"{1: 2, 2: 1, 3: 2}"
4616,1,{}
4616,8,{}
4616,1,{}
4616,AT19,"{0: 2, 1: 2}"
4616,AT12,"{2: 2, 3: 2, 4: 2}"
4616,Final Exam,"[2, 2, 2, 2, 2]"
4617,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4617,AT17,"{0: 0, 1: 0, 3: 0}"
4617,10,{}
4617,1,{}
4617,AT12,"{2: 0, 3: 0, 4: 0}"
4617,AT12,"{2: 1, 3: 0, 4: 1}"
4617,5,{}
4617,5,{}
4617,AT12,"{2: 2, 3: 0, 4: 1}"
4617,Final Exam,"[0, 2, 2, 0, 1]"
4618,Prior Assessment Test,"[1, 0, 0, 0, 1]"
4618,5,{}
4618,AT12,"{2: 0, 3: 0, 4: 1}"
4618,AT18,"{1: 0, 2: 0, 3: 1}"
4618,AT17,"{0: 1, 1: 0, 3: 1}"
4618,3,{}
4618,AT12,"{2: 1, 3: 2, 4: 2}"
4618,AT19,"{0: 1, 1: 0}"
4618,AT17,"{0: 1, 1: 1, 3: 2}"
4618,Final Exam,"[1, 1, 1, 2, 2]"
4619,Prior Assessment Test,"[0, 0, 0, 1, 1]"
4619,AT19,"{0: 2, 1: 2}"
4619,AT12,"{2: 0, 3: 1, 4: 1}"
4619,AT12,"{2: 2, 3: 2, 4: 2}"
4619,Final Exam,"[2, 2, 2, 2, 2]"
4620,Prior Assessment Test,"[0, 1, 1, 0, 0]"
4620,AT18,"{1: 1, 2: 1, 3: 0}"
4620,AT12,"{2: 2, 3: 2, 4: 2}"
4620,AT19,"{0: 0, 1: 1}"
4620,AT19,"{0: 0, 1: 1}"
4620,AT17,"{0: 2, 1: 2, 3: 2}"
4620,Final Exam,"[2, 2, 2, 2, 2]"
4621,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4621,AT17,"{0: 2, 1: 2, 3: 2}"
4621,10,{}
4621,10,{}
4621,10,{}
4621,10,{}
4621,10,{}
4621,AT12,"{2: 2, 3: 2, 4: 2}"
4621,Final Exam,"[2, 2, 2, 2, 2]"
4622,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4622,5,{}
4622,AT17,"{0: 0, 1: 1, 3: 2}"
4622,AT12,"{2: 2, 3: 2, 4: 1}"
4622,AT19,"{0: 0, 1: 1}"
4622,6,{}
4622,AT20,{4: 2}
4622,AT19,"{0: 1, 1: 2}"
4622,AT17,"{0: 2, 1: 2, 3: 2}"
4622,Final Exam,"[2, 2, 2, 2, 2]"
4623,Prior Assessment Test,"[1, 1, 0, 0, 0]"
4623,AT17,"{0: 1, 1: 1, 3: 0}"
4623,AT17,"{0: 1, 1: 2, 3: 0}"
4623,3,{}
4623,AT12,"{2: 1, 3: 2, 4: 1}"
4623,1,{}
4623,1,{}
4623,AT17,"{0: 2, 1: 2, 3: 2}"
4623,AT12,"{2: 1, 3: 2, 4: 2}"
4623,Final Exam,"[2, 2, 1, 2, 2]"
4624,Prior Assessment Test,"[0, 0, 1, 0, 1]"
4624,AT12,"{2: 1, 3: 0, 4: 2}"
4624,5,{}
4624,AT17,"{0: 0, 1: 1, 3: 0}"
4624,1,{}
4624,AT18,"{1: 2, 2: 1, 3: 0}"
4624,AT17,"{0: 1, 1: 2, 3: 0}"
4624,AT18,"{1: 2, 2: 1, 3: 1}"
4624,AT12,"{2: 2, 3: 2, 4: 2}"
4624,Final Exam,"[1, 2, 2, 2, 2]"
4625,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4625,AT17,"{0: 0, 1: 0, 3: 1}"
4625,10,{}
4625,AT18,"{1: 0, 2: 2, 3: 1}"
4625,AT17,"{0: 2, 1: 2, 3: 2}"
4625,10,{}
4625,AT14,{4: 2}
4625,Final Exam,"[2, 2, 2, 2, 2]"
4626,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4626,AT17,"{0: 1, 1: 1, 3: 1}"
4626,AT13,{1: 2}
4626,AT12,"{2: 0, 3: 1, 4: 0}"
4626,10,{}
4626,AT12,"{2: 1, 3: 1, 4: 1}"
4626,AT12,"{2: 1, 3: 1, 4: 1}"
4626,AT17,"{0: 2, 1: 2, 3: 2}"
4626,AT12,"{2: 1, 3: 2, 4: 1}"
4626,Final Exam,"[2, 2, 1, 2, 1]"
4627,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4627,AT17,"{0: 1, 1: 0, 3: 1}"
4627,AT18,"{1: 0, 2: 0, 3: 2}"
4627,AT16,{2: 0}
4627,5,{}
4627,5,{}
4627,10,{}
4627,5,{}
4627,AT18,"{1: 2, 2: 2, 3: 2}"
4627,Final Exam,"[1, 2, 2, 2, 0]"
4628,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4628,AT17,"{0: 1, 1: 0, 3: 1}"
4628,6,{}
4628,5,{}
4628,AT19,"{0: 2, 1: 1}"
4628,5,{}
4628,10,{}
4628,AT12,"{2: 2, 3: 1, 4: 2}"
4628,AT18,"{1: 2, 2: 2, 3: 1}"
4628,Final Exam,"[2, 2, 2, 1, 2]"
4629,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4629,AT18,"{1: 1, 2: 1, 3: 1}"
4629,3,{}
4629,AT17,"{0: 0, 1: 1, 3: 1}"
4629,AT17,"{0: 0, 1: 1, 3: 1}"
4629,AT14,{4: 2}
4629,AT17,"{0: 0, 1: 1, 3: 1}"
4629,AT17,"{0: 1, 1: 2, 3: 2}"
4629,AT16,{2: 1}
4629,Final Exam,"[1, 2, 1, 2, 2]"
4630,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4630,10,{}
4630,AT19,"{0: 0, 1: 0}"
4630,AT19,"{0: 0, 1: 0}"
4630,AT12,"{2: 1, 3: 0, 4: 2}"
4630,AT17,"{0: 0, 1: 1, 3: 0}"
4630,AT19,"{0: 0, 1: 1}"
4630,AT12,"{2: 2, 3: 0, 4: 2}"
4630,AT17,"{0: 1, 1: 1, 3: 0}"
4630,Final Exam,"[1, 1, 2, 0, 2]"
4631,Prior Assessment Test,"[0, 1, 0, 0, 1]"
4631,AT18,"{1: 1, 2: 1, 3: 1}"
4631,8,{}
4631,AT18,"{1: 2, 2: 2, 3: 2}"
4631,1,{}
4631,6,{}
4631,AT17,"{0: 1, 1: 2, 3: 2}"
4631,AT20,{4: 2}
4631,AT17,"{0: 1, 1: 2, 3: 2}"
4631,Final Exam,"[1, 2, 2, 2, 2]"
4632,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4632,AT17,"{0: 0, 1: 0, 3: 0}"
4632,AT12,"{2: 1, 3: 0, 4: 1}"
4632,AT12,"{2: 1, 3: 0, 4: 1}"
4632,5,{}
4632,2,{}
4632,AT12,"{2: 2, 3: 0, 4: 1}"
4632,AT14,{4: 1}
4632,AT17,"{0: 0, 1: 0, 3: 0}"
4632,Final Exam,"[0, 0, 2, 0, 1]"
4633,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4633,AT14,{4: 2}
4633,AT18,"{1: 1, 2: 0, 3: 0}"
4633,AT17,"{0: 0, 1: 2, 3: 0}"
4633,1,{}
4633,AT17,"{0: 0, 1: 2, 3: 1}"
4633,8,{}
4633,10,{}
4633,AT18,"{1: 2, 2: 0, 3: 2}"
4633,Final Exam,"[0, 2, 0, 2, 2]"
4634,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4634,AT17,"{0: 0, 1: 0, 3: 0}"
4634,AT18,"{1: 0, 2: 0, 3: 0}"
4634,10,{}
4634,AT18,"{1: 0, 2: 1, 3: 0}"
4634,AT15,{2: 1}
4634,AT12,"{2: 2, 3: 2, 4: 2}"
4634,AT17,"{0: 1, 1: 2, 3: 2}"
4634,AT19,"{0: 1, 1: 2}"
4634,Final Exam,"[1, 2, 2, 2, 2]"
4635,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4635,AT12,"{2: 1, 3: 1, 4: 0}"
4635,10,{}
4635,AT18,"{1: 0, 2: 2, 3: 1}"
4635,AT17,"{0: 0, 1: 0, 3: 1}"
4635,1,{}
4635,AT17,"{0: 1, 1: 1, 3: 1}"
4635,AT17,"{0: 1, 1: 1, 3: 1}"
4635,AT17,"{0: 1, 1: 1, 3: 2}"
4635,Final Exam,"[1, 1, 2, 2, 1]"
4636,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4636,5,{}
4636,AT17,"{0: 0, 1: 1, 3: 1}"
4636,AT20,{4: 1}
4636,AT18,"{1: 2, 2: 2, 3: 1}"
4636,AT17,"{0: 0, 1: 2, 3: 1}"
4636,AT19,"{0: 1, 1: 2}"
4636,AT12,"{2: 2, 3: 2, 4: 2}"
4636,AT19,"{0: 2, 1: 2}"
4636,Final Exam,"[2, 2, 2, 2, 2]"
4637,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4637,AT12,"{2: 0, 3: 0, 4: 0}"
4637,AT20,{4: 0}
4637,AT18,"{1: 2, 2: 0, 3: 0}"
4637,3,{}
4637,AT16,{2: 0}
4637,AT17,"{0: 0, 1: 2, 3: 0}"
4637,AT19,"{0: 0, 1: 2}"
4637,AT18,"{1: 2, 2: 0, 3: 0}"
4637,Final Exam,"[0, 2, 0, 0, 0]"
4638,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4638,AT18,"{1: 1, 2: 0, 3: 0}"
4638,AT20,{4: 0}
4638,5,{}
4638,AT12,"{2: 1, 3: 1, 4: 0}"
4638,5,{}
4638,AT18,"{1: 2, 2: 2, 3: 2}"
4638,AT20,{4: 0}
4638,AT12,"{2: 2, 3: 2, 4: 1}"
4638,Final Exam,"[0, 2, 2, 2, 1]"
4639,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4639,AT15,{2: 1}
4639,AT18,"{1: 0, 2: 1, 3: 0}"
4639,AT19,"{0: 1, 1: 1}"
4639,5,{}
4639,9,{}
4639,AT19,"{0: 2, 1: 2}"
4639,AT12,"{2: 2, 3: 1, 4: 2}"
4639,AT18,"{1: 2, 2: 2, 3: 2}"
4639,Final Exam,"[2, 2, 2, 2, 2]"
4640,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4640,AT17,"{0: 0, 1: 0, 3: 1}"
4640,AT17,"{0: 0, 1: 0, 3: 1}"
4640,AT19,"{0: 1, 1: 0}"
4640,6,{}
4640,AT12,"{2: 1, 3: 2, 4: 2}"
4640,AT19,"{0: 2, 1: 1}"
4640,5,{}
4640,5,{}
4640,Final Exam,"[2, 2, 2, 2, 2]"
4641,Prior Assessment Test,"[1, 0, 0, 1, 1]"
4641,3,{}
4641,10,{}
4641,AT17,"{0: 2, 1: 1, 3: 2}"
4641,10,{}
4641,5,{}
4641,5,{}
4641,AT18,"{1: 2, 2: 2, 3: 2}"
4641,AT14,{4: 2}
4641,Final Exam,"[2, 2, 2, 2, 2]"
4642,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4642,AT20,{4: 0}
4642,5,{}
4642,AT18,"{1: 0, 2: 1, 3: 1}"
4642,AT12,"{2: 2, 3: 1, 4: 0}"
4642,6,{}
4642,AT12,"{2: 2, 3: 2, 4: 1}"
4642,3,{}
4642,AT13,{1: 1}
4642,Final Exam,"[1, 1, 2, 2, 1]"
4643,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4643,AT12,"{2: 1, 3: 1, 4: 1}"
4643,AT17,"{0: 0, 1: 1, 3: 1}"
4643,AT13,{1: 1}
4643,AT17,"{0: 0, 1: 1, 3: 2}"
4643,5,{}
4643,AT19,"{0: 2, 1: 2}"
4643,AT12,"{2: 2, 3: 2, 4: 2}"
4643,Final Exam,"[2, 2, 2, 2, 2]"
4644,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4644,9,{}
4644,AT18,"{1: 1, 2: 2, 3: 1}"
4644,1,{}
4644,AT12,"{2: 2, 3: 2, 4: 2}"
4644,AT17,"{0: 2, 1: 2, 3: 2}"
4644,Final Exam,"[2, 2, 2, 2, 2]"
4645,Prior Assessment Test,"[2, 0, 0, 0, 0]"
4645,AT18,"{1: 2, 2: 2, 3: 2}"
4645,6,{}
4645,AT12,"{2: 2, 3: 2, 4: 2}"
4645,Final Exam,"[2, 2, 2, 2, 2]"
4646,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4646,AT17,"{0: 1, 1: 0, 3: 1}"
4646,10,{}
4646,AT18,"{1: 0, 2: 2, 3: 2}"
4646,AT19,"{0: 2, 1: 2}"
4646,AT14,{4: 2}
4646,Final Exam,"[2, 2, 2, 2, 2]"
4647,Prior Assessment Test,"[0, 0, 1, 1, 0]"
4647,AT17,"{0: 2, 1: 2, 3: 2}"
4647,10,{}
4647,10,{}
4647,10,{}
4647,10,{}
4647,10,{}
4647,AT12,"{2: 2, 3: 2, 4: 2}"
4647,Final Exam,"[2, 2, 2, 2, 2]"
4648,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4648,5,{}
4648,5,{}
4648,3,{}
4648,AT17,"{0: 0, 1: 2, 3: 0}"
4648,AT20,{4: 0}
4648,AT12,"{2: 2, 3: 0, 4: 1}"
4648,AT12,"{2: 2, 3: 2, 4: 2}"
4648,AT19,"{0: 0, 1: 2}"
4648,Final Exam,"[0, 2, 2, 2, 2]"
4649,Prior Assessment Test,"[0, 0, 0, 1, 1]"
4649,AT17,"{0: 0, 1: 0, 3: 1}"
4649,AT12,"{2: 0, 3: 2, 4: 2}"
4649,AT17,"{0: 0, 1: 0, 3: 2}"
4649,AT19,"{0: 2, 1: 2}"
4649,AT16,{2: 2}
4649,Final Exam,"[2, 2, 2, 2, 2]"
4650,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4650,AT12,"{2: 0, 3: 1, 4: 0}"
4650,AT18,"{1: 1, 2: 0, 3: 1}"
4650,5,{}
4650,10,{}
4650,10,{}
4650,AT17,"{0: 0, 1: 2, 3: 1}"
4650,1,{}
4650,AT12,"{2: 2, 3: 2, 4: 2}"
4650,Final Exam,"[1, 2, 2, 2, 2]"
4651,Prior Assessment Test,"[0, 0, 0, 2, 0]"
4651,AT17,"{0: 0, 1: 0, 3: 2}"
4651,5,{}
4651,5,{}
4651,AT12,"{2: 0, 3: 2, 4: 0}"
4651,AT17,"{0: 1, 1: 1, 3: 2}"
4651,AT19,"{0: 2, 1: 1}"
4651,AT12,"{2: 0, 3: 2, 4: 0}"
4651,AT18,"{1: 1, 2: 0, 3: 2}"
4651,Final Exam,"[2, 1, 0, 2, 0]"
4652,Prior Assessment Test,"[0, 0, 0, 1, 1]"
4652,AT14,{4: 1}
4652,AT12,"{2: 1, 3: 1, 4: 1}"
4652,AT12,"{2: 1, 3: 1, 4: 1}"
4652,AT18,"{1: 0, 2: 1, 3: 2}"
4652,1,{}
4652,AT18,"{1: 0, 2: 1, 3: 2}"
4652,AT12,"{2: 2, 3: 2, 4: 1}"
4652,AT17,"{0: 2, 1: 2, 3: 2}"
4652,Final Exam,"[2, 2, 2, 2, 1]"
4653,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4653,AT19,"{0: 2, 1: 2}"
4653,AT12,"{2: 2, 3: 2, 4: 2}"
4653,Final Exam,"[2, 2, 2, 2, 2]"
4654,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4654,1,{}
4654,AT16,{2: 1}
4654,AT19,"{0: 2, 1: 1}"
4654,AT18,"{1: 2, 2: 2, 3: 1}"
4654,AT12,"{2: 2, 3: 1, 4: 1}"
4654,AT12,"{2: 2, 3: 2, 4: 2}"
4654,Final Exam,"[2, 2, 2, 2, 2]"
4655,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4655,10,{}
4655,AT19,"{0: 0, 1: 1}"
4655,5,{}
4655,5,{}
4655,3,{}
4655,AT17,"{0: 0, 1: 1, 3: 0}"
4655,AT12,"{2: 2, 3: 2, 4: 2}"
4655,AT19,"{0: 1, 1: 2}"
4655,Final Exam,"[1, 2, 2, 2, 2]"
4656,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4656,AT17,"{0: 0, 1: 0, 3: 0}"
4656,AT12,"{2: 0, 3: 0, 4: 0}"
4656,AT18,"{1: 1, 2: 0, 3: 1}"
4656,AT19,"{0: 0, 1: 1}"
4656,2,{}
4656,AT20,{4: 1}
4656,AT16,{2: 2}
4656,AT12,"{2: 2, 3: 2, 4: 2}"
