Student_ID,Action_Types,Cur_Proficiency
4215,AT18,"{1: 2, 4: 2}"
4215,5,{}
4215,2,{}
4215,9,{}
4215,AT15,{0: 2}
4215,Final Exam,"[2, 2, 0, 1, 2]"
4216,Prior Assessment Test,"[0, 0, 2, 1, 1]"
4216,AT13,"{1: 2, 3: 2}"
4216,AT15,{0: 2}
4216,AT18,"{1: 2, 4: 2}"
4216,Final Exam,"[2, 2, 2, 2, 2]"
4217,Prior Assessment Test,"[0, 0, 0, 0, 2]"
4217,7,{}
4217,2,{}
4217,8,{}
4217,5,{}
4217,2,{}
4217,AT20,"{2: 2, 3: 2}"
4217,AT18,"{1: 2, 4: 2}"
4217,AT15,{0: 2}
4217,Final Exam,"[2, 2, 2, 2, 2]"
4218,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4218,5,{}
4218,6,{}
4218,AT12,{4: 1}
4218,AT18,"{1: 2, 4: 2}"
4218,5,{}
4218,5,{}
4218,1,{}
4218,AT19,{3: 2}
4218,Final Exam,"[2, 2, 0, 2, 2]"
4219,Prior Assessment Test,"[1, 0, 1, 0, 0]"
4219,1,{}
4219,AT13,"{1: 0, 3: 0}"
4219,5,{}
4219,AT13,"{1: 1, 3: 2}"
4219,1,{}
4219,10,{}
4219,2,{}
4219,AT15,{0: 2}
4219,Final Exam,"[2, 2, 2, 2, 0]"
4220,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4220,9,{}
4220,AT13,"{1: 0, 3: 0}"
4220,6,{}
4220,AT17,{0: 0}
4220,AT18,"{1: 2, 4: 2}"
4220,5,{}
4220,5,{}
4220,AT17,{0: 2}
4220,Final Exam,"[2, 2, 2, 1, 2]"
4221,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4221,AT18,"{1: 1, 4: 1}"
4221,3,{}
4221,7,{}
4221,AT18,"{1: 2, 4: 2}"
4221,8,{}
4221,1,{}
4221,AT20,"{2: 2, 3: 1}"
4221,AT15,{0: 2}
4221,Final Exam,"[2, 2, 2, 1, 2]"
4222,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4222,9,{}
4222,6,{}
4222,1,{}
4222,AT13,"{1: 1, 3: 0}"
4222,2,{}
4222,AT17,{0: 2}
4222,3,{}
4222,AT14,{3: 2}
4222,Final Exam,"[2, 2, 2, 2, 2]"
4223,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4223,6,{}
4223,3,{}
4223,AT13,"{1: 2, 3: 1}"
4223,2,{}
4223,5,{}
4223,9,{}
4223,AT15,{0: 2}
4223,AT12,{4: 1}
4223,Final Exam,"[2, 2, 0, 2, 1]"
4224,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4224,3,{}
4224,9,{}
4224,2,{}
4224,7,{}
4224,2,{}
4224,5,{}
4224,8,{}
4224,AT15,{0: 2}
4224,Final Exam,"[2, 2, 2, 0, 2]"
4225,Prior Assessment Test,"[0, 0, 1, 1, 0]"
4225,AT13,"{1: 1, 3: 1}"
4225,AT18,"{1: 2, 4: 1}"
4225,AT20,"{2: 1, 3: 1}"
4225,1,{}
4225,7,{}
4225,AT19,{3: 1}
4225,AT15,{0: 1}
4225,AT20,"{2: 1, 3: 1}"
4225,Final Exam,"[1, 2, 1, 1, 2]"
4226,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4226,2,{}
4226,7,{}
4226,8,{}
4226,8,{}
4226,AT12,{4: 0}
4226,AT20,"{2: 2, 3: 2}"
4226,1,{}
4226,10,{}
4226,Final Exam,"[1, 1, 2, 2, 0]"
4227,Prior Assessment Test,"[1, 1, 0, 0, 0]"
4227,AT12,{4: 0}
4227,10,{}
4227,6,{}
4227,7,{}
4227,1,{}
4227,10,{}
4227,AT18,"{1: 2, 4: 2}"
4227,AT15,{0: 2}
4227,Final Exam,"[2, 2, 0, 0, 2]"
4228,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4228,3,{}
4228,AT15,{0: 2}
4228,AT18,"{1: 2, 4: 1}"
4228,7,{}
4228,AT11,{3: 1}
4228,AT12,{4: 2}
4228,8,{}
4228,AT20,"{2: 1, 3: 2}"
4228,Final Exam,"[2, 2, 1, 2, 2]"
4229,Prior Assessment Test,"[1, 0, 1, 0, 1]"
4229,7,{}
4229,5,{}
4229,AT20,"{2: 2, 3: 2}"
4229,1,{}
4229,3,{}
4229,3,{}
4229,AT13,"{1: 2, 3: 2}"
4229,AT17,{0: 2}
4229,Final Exam,"[2, 2, 2, 2, 2]"
4230,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4230,6,{}
4230,AT13,"{1: 1, 3: 0}"
4230,5,{}
4230,AT18,"{1: 2, 4: 0}"
4230,5,{}
4230,8,{}
4230,AT17,{0: 2}
4230,AT20,"{2: 1, 3: 2}"
4230,Final Exam,"[2, 2, 1, 2, 0]"
4231,Prior Assessment Test,"[1, 1, 0, 0, 1]"
4231,8,{}
4231,10,{}
4231,AT18,"{1: 1, 4: 1}"
4231,8,{}
4231,AT12,{4: 2}
4231,AT16,{1: 2}
4231,AT20,"{2: 0, 3: 0}"
4231,AT20,"{2: 0, 3: 0}"
4231,Final Exam,"[2, 2, 0, 0, 2]"
4232,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4232,AT13,"{1: 0, 3: 0}"
4232,9,{}
4232,5,{}
4232,AT19,{3: 0}
4232,AT13,"{1: 0, 3: 0}"
4232,AT20,"{2: 2, 3: 1}"
4232,5,{}
4232,AT13,"{1: 0, 3: 1}"
4232,Final Exam,"[2, 0, 2, 1, 1]"
4233,Prior Assessment Test,"[1, 1, 0, 0, 0]"
4233,9,{}
4233,AT13,"{1: 2, 3: 1}"
4233,9,{}
4233,AT20,"{2: 2, 3: 1}"
4233,AT18,"{1: 2, 4: 1}"
4233,AT15,{0: 1}
4233,AT15,{0: 2}
4233,AT19,{3: 1}
4233,Final Exam,"[2, 2, 2, 1, 1]"
4234,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4234,AT20,"{2: 0, 3: 0}"
4234,5,{}
4234,AT20,"{2: 0, 3: 1}"
4234,3,{}
4234,2,{}
4234,AT15,{0: 2}
4234,2,{}
4234,2,{}
4234,Final Exam,"[2, 1, 2, 1, 0]"
4235,Prior Assessment Test,"[1, 0, 0, 1, 0]"
4235,1,{}
4235,8,{}
4235,7,{}
4235,AT15,{0: 1}
4235,AT18,"{1: 1, 4: 2}"
4235,AT13,"{1: 2, 3: 2}"
4235,AT20,"{2: 1, 3: 2}"
4235,AT17,{0: 1}
4235,Final Exam,"[1, 2, 1, 2, 2]"
4236,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4236,3,{}
4236,6,{}
4236,8,{}
4236,AT13,"{1: 2, 3: 2}"
4236,2,{}
4236,AT12,{4: 2}
4236,9,{}
4236,AT20,"{2: 2, 3: 2}"
4236,Final Exam,"[2, 2, 2, 2, 2]"
4237,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4237,5,{}
4237,AT18,"{1: 0, 4: 0}"
4237,2,{}
4237,5,{}
4237,AT14,{3: 2}
4237,2,{}
4237,AT12,{4: 0}
4237,AT20,"{2: 2, 3: 2}"
4237,Final Exam,"[2, 2, 2, 2, 0]"
4238,Prior Assessment Test,"[1, 0, 0, 1, 0]"
4238,2,{}
4238,AT12,{4: 2}
4238,AT13,"{1: 0, 3: 1}"
4238,6,{}
4238,2,{}
4238,8,{}
4238,AT15,{0: 2}
4238,AT20,"{2: 2, 3: 2}"
4238,Final Exam,"[2, 2, 2, 2, 2]"
4239,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4239,5,{}
4239,AT18,"{1: 0, 4: 1}"
4239,8,{}
4239,2,{}
4239,AT13,"{1: 2, 3: 2}"
4239,AT12,{4: 2}
4239,AT20,"{2: 2, 3: 2}"
4239,AT15,{0: 0}
4239,Final Exam,"[0, 2, 2, 2, 2]"
4240,Prior Assessment Test,"[1, 0, 1, 0, 0]"
4240,AT20,"{2: 2, 3: 0}"
4240,3,{}
4240,3,{}
4240,6,{}
4240,AT15,{0: 2}
4240,3,{}
4240,AT18,"{1: 2, 4: 2}"
4240,AT11,{3: 1}
4240,Final Exam,"[2, 2, 2, 1, 2]"
4241,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4241,8,{}
4241,5,{}
4241,10,{}
4241,AT20,"{2: 2, 3: 2}"
4241,3,{}
4241,AT18,"{1: 2, 4: 2}"
4241,AT17,{0: 2}
4241,Final Exam,"[2, 2, 2, 2, 2]"
4242,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4242,AT12,{4: 0}
4242,9,{}
4242,AT12,{4: 0}
4242,3,{}
4242,3,{}
4242,6,{}
4242,AT20,"{2: 2, 3: 1}"
4242,AT18,"{1: 2, 4: 0}"
4242,Final Exam,"[1, 2, 2, 1, 0]"
4243,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4243,AT17,{0: 1}
4243,2,{}
4243,5,{}
4243,9,{}
4243,2,{}
4243,AT17,{0: 2}
4243,AT18,"{1: 2, 4: 2}"
4243,AT20,"{2: 2, 3: 2}"
4243,Final Exam,"[2, 2, 2, 2, 2]"
4244,Prior Assessment Test,"[0, 1, 1, 1, 0]"
4244,10,{}
4244,AT13,"{1: 2, 3: 2}"
4244,7,{}
4244,7,{}
4244,AT18,"{1: 2, 4: 2}"
4244,AT20,"{2: 2, 3: 2}"
4244,AT17,{0: 1}
4244,AT15,{0: 2}
4244,Final Exam,"[2, 2, 2, 2, 2]"
4245,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4245,5,{}
4245,AT13,"{1: 1, 3: 2}"
4245,10,{}
4245,7,{}
4245,6,{}
4245,AT15,{0: 2}
4245,2,{}
4245,AT13,"{1: 2, 3: 2}"
4245,Final Exam,"[2, 2, 1, 2, 1]"
4246,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4246,8,{}
4246,AT12,{4: 2}
4246,5,{}
4246,5,{}
4246,AT13,"{1: 0, 3: 2}"
4246,2,{}
4246,10,{}
4246,AT15,{0: 2}
4246,Final Exam,"[2, 2, 2, 2, 2]"
4247,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4247,7,{}
4247,AT12,{4: 2}
4247,AT17,{0: 1}
4247,2,{}
4247,2,{}
4247,5,{}
4247,5,{}
4247,AT13,"{1: 2, 3: 2}"
4247,Final Exam,"[2, 2, 2, 2, 2]"
4248,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4248,AT12,{4: 0}
4248,2,{}
4248,10,{}
4248,2,{}
4248,2,{}
4248,10,{}
4248,8,{}
4248,8,{}
4248,Final Exam,"[2, 2, 2, 2, 0]"
4249,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4249,1,{}
4249,2,{}
4249,AT12,{4: 1}
4249,3,{}
4249,7,{}
4249,2,{}
4249,AT20,"{2: 2, 3: 0}"
4249,AT18,"{1: 2, 4: 2}"
4249,Final Exam,"[2, 2, 2, 0, 2]"
4250,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4250,2,{}
4250,7,{}
4250,AT13,"{1: 0, 3: 0}"
4250,5,{}
4250,8,{}
4250,5,{}
4250,AT13,"{1: 2, 3: 2}"
4250,AT12,{4: 2}
4250,Final Exam,"[2, 2, 0, 2, 2]"
4251,Prior Assessment Test,"[0, 1, 1, 0, 1]"
4251,AT13,"{1: 2, 3: 1}"
4251,AT20,"{2: 2, 3: 2}"
4251,AT17,{0: 1}
4251,AT12,{4: 2}
4251,AT15,{0: 2}
4251,Final Exam,"[2, 2, 2, 2, 2]"
4252,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4252,5,{}
4252,2,{}
4252,AT18,"{1: 1, 4: 1}"
4252,7,{}
4252,5,{}
4252,AT18,"{1: 1, 4: 2}"
4252,2,{}
4252,AT15,{0: 2}
4252,Final Exam,"[2, 2, 2, 2, 2]"
4253,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4253,10,{}
4253,AT13,"{1: 2, 3: 2}"
4253,1,{}
4253,9,{}
4253,AT17,{0: 2}
4253,AT18,"{1: 2, 4: 1}"
4253,7,{}
4253,AT12,{4: 2}
4253,Final Exam,"[2, 2, 0, 2, 2]"
4254,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4254,AT12,{4: 1}
4254,AT13,"{1: 1, 3: 1}"
4254,AT13,"{1: 2, 3: 2}"
4254,AT15,{0: 0}
4254,9,{}
4254,8,{}
4254,AT20,"{2: 2, 3: 2}"
4254,AT12,{4: 1}
4254,Final Exam,"[0, 2, 2, 2, 1]"
4255,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4255,3,{}
4255,3,{}
4255,AT18,"{1: 2, 4: 2}"
4255,5,{}
4255,AT20,"{2: 0, 3: 0}"
4255,9,{}
4255,1,{}
4255,8,{}
4255,Final Exam,"[1, 2, 2, 2, 2]"
4256,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4256,7,{}
4256,AT13,"{1: 0, 3: 0}"
4256,AT13,"{1: 2, 3: 2}"
4256,1,{}
4256,10,{}
4256,AT12,{4: 2}
4256,1,{}
4256,2,{}
4256,Final Exam,"[2, 2, 2, 2, 2]"
4257,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4257,9,{}
4257,6,{}
4257,1,{}
4257,2,{}
4257,AT18,"{1: 2, 4: 2}"
4257,8,{}
4257,8,{}
4257,5,{}
4257,Final Exam,"[2, 2, 2, 2, 2]"
4258,Prior Assessment Test,"[0, 0, 1, 0, 1]"
4258,6,{}
4258,10,{}
4258,AT18,"{1: 1, 4: 1}"
4258,8,{}
4258,AT12,{4: 2}
4258,10,{}
4258,2,{}
4258,AT18,"{1: 2, 4: 2}"
4258,Final Exam,"[0, 2, 2, 1, 2]"
4259,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4259,AT20,"{2: 1, 3: 1}"
4259,AT20,"{2: 1, 3: 1}"
4259,AT11,{3: 1}
4259,2,{}
4259,AT12,{4: 2}
4259,AT13,"{1: 1, 3: 1}"
4259,8,{}
4259,6,{}
4259,Final Exam,"[0, 1, 2, 2, 2]"
4260,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4260,2,{}
4260,7,{}
4260,8,{}
4260,6,{}
4260,AT20,"{2: 1, 3: 2}"
4260,9,{}
4260,AT20,"{2: 2, 3: 2}"
4260,AT17,{0: 1}
4260,Final Exam,"[1, 1, 2, 2, 0]"
4261,Prior Assessment Test,"[1, 1, 0, 2, 1]"
4261,7,{}
4261,AT12,{4: 2}
4261,AT13,"{1: 2, 3: 2}"
4261,AT15,{0: 1}
4261,AT17,{0: 1}
4261,AT20,"{2: 0, 3: 2}"
4261,AT15,{0: 2}
4261,AT20,"{2: 1, 3: 2}"
4261,Final Exam,"[2, 2, 1, 2, 2]"
4262,Prior Assessment Test,"[2, 0, 2, 0, 0]"
4262,3,{}
4262,AT18,"{1: 0, 4: 1}"
4262,AT13,"{1: 1, 3: 1}"
4262,7,{}
4262,AT18,"{1: 1, 4: 2}"
4262,AT13,"{1: 2, 3: 2}"
4262,Final Exam,"[2, 2, 2, 2, 2]"
4263,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4263,8,{}
4263,2,{}
4263,AT18,"{1: 0, 4: 0}"
4263,9,{}
4263,5,{}
4263,9,{}
4263,AT13,"{1: 0, 3: 0}"
4263,AT13,"{1: 1, 3: 1}"
4263,Final Exam,"[0, 1, 2, 1, 0]"
4264,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4264,AT20,"{2: 0, 3: 1}"
4264,5,{}
4264,2,{}
4264,AT13,"{1: 2, 3: 2}"
4264,2,{}
4264,AT12,{4: 2}
4264,AT17,{0: 1}
4264,AT15,{0: 2}
4264,Final Exam,"[2, 2, 1, 2, 2]"
4265,Prior Assessment Test,"[1, 0, 0, 0, 1]"
4265,AT20,"{2: 0, 3: 1}"
4265,AT13,"{1: 0, 3: 1}"
4265,6,{}
4265,5,{}
4265,AT13,"{1: 2, 3: 2}"
4265,9,{}
4265,AT15,{0: 2}
4265,AT20,"{2: 2, 3: 2}"
4265,Final Exam,"[2, 2, 2, 2, 1]"
4266,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4266,6,{}
4266,AT13,"{1: 2, 3: 1}"
4266,AT19,{3: 2}
4266,9,{}
4266,AT15,{0: 1}
4266,9,{}
4266,7,{}
4266,AT15,{0: 2}
4266,Final Exam,"[2, 2, 2, 2, 0]"
4267,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4267,8,{}
4267,3,{}
4267,6,{}
4267,9,{}
4267,AT11,{3: 2}
4267,6,{}
4267,7,{}
4267,AT18,"{1: 2, 4: 2}"
4267,Final Exam,"[0, 2, 1, 2, 2]"
4268,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4268,AT12,{4: 1}
4268,8,{}
4268,2,{}
4268,AT17,{0: 0}
4268,8,{}
4268,5,{}
4268,AT20,"{2: 1, 3: 2}"
4268,10,{}
4268,Final Exam,"[2, 2, 1, 2, 1]"
4269,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4269,9,{}
4269,8,{}
4269,AT18,"{1: 0, 4: 0}"
4269,AT19,{3: 1}
4269,5,{}
4269,AT20,"{2: 0, 3: 1}"
4269,10,{}
4269,AT20,"{2: 0, 3: 1}"
4269,Final Exam,"[0, 0, 0, 1, 0]"
4270,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4270,6,{}
4270,2,{}
4270,AT20,"{2: 2, 3: 2}"
4270,AT15,{0: 2}
4270,AT18,"{1: 1, 4: 1}"
4270,AT18,"{1: 1, 4: 1}"
4270,AT18,"{1: 2, 4: 1}"
4270,AT12,{4: 2}
4270,Final Exam,"[2, 2, 2, 2, 2]"
4271,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4271,AT18,"{1: 2, 4: 0}"
4271,AT20,"{2: 0, 3: 1}"
4271,8,{}
4271,5,{}
4271,3,{}
4271,2,{}
4271,AT20,"{2: 1, 3: 2}"
4271,AT15,{0: 2}
4271,Final Exam,"[2, 2, 1, 2, 1]"
4272,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4272,AT13,"{1: 2, 3: 2}"
4272,7,{}
4272,AT12,{4: 1}
4272,1,{}
4272,AT12,{4: 1}
4272,AT18,"{1: 2, 4: 2}"
4272,AT20,"{2: 2, 3: 2}"
4272,AT15,{0: 2}
4272,Final Exam,"[2, 2, 2, 2, 2]"
4273,Prior Assessment Test,"[1, 1, 1, 1, 0]"
4273,1,{}
4273,5,{}
4273,3,{}
4273,AT12,{4: 2}
4273,AT13,"{1: 2, 3: 2}"
4273,AT20,"{2: 2, 3: 2}"
4273,AT15,{0: 2}
4273,Final Exam,"[2, 2, 2, 2, 2]"
4274,Prior Assessment Test,"[0, 1, 0, 1, 0]"
4274,8,{}
4274,5,{}
4274,2,{}
4274,7,{}
4274,AT13,"{1: 1, 3: 1}"
4274,AT20,"{2: 2, 3: 2}"
4274,AT16,{1: 2}
4274,AT15,{0: 2}
4274,Final Exam,"[2, 2, 2, 2, 2]"
4275,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4275,5,{}
4275,AT18,"{1: 1, 4: 2}"
4275,5,{}
4275,AT20,"{2: 2, 3: 2}"
4275,6,{}
4275,10,{}
4275,6,{}
4275,AT15,{0: 2}
4275,Final Exam,"[2, 2, 2, 2, 2]"
4276,Prior Assessment Test,"[1, 1, 0, 0, 0]"
4276,5,{}
4276,AT13,"{1: 1, 3: 1}"
4276,2,{}
4276,9,{}
4276,8,{}
4276,5,{}
4276,AT20,"{2: 1, 3: 2}"
4276,AT18,"{1: 2, 4: 0}"
4276,Final Exam,"[2, 2, 1, 2, 0]"
4277,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4277,10,{}
4277,7,{}
4277,AT12,{4: 2}
4277,AT20,"{2: 0, 3: 0}"
4277,2,{}
4277,8,{}
4277,AT20,"{2: 2, 3: 2}"
4277,6,{}
4277,Final Exam,"[2, 2, 2, 2, 2]"
4278,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4278,5,{}
4278,AT20,"{2: 2, 3: 0}"
4278,7,{}
4278,10,{}
4278,AT18,"{1: 2, 4: 2}"
4278,5,{}
4278,AT15,{0: 2}
4278,AT19,{3: 2}
4278,Final Exam,"[2, 2, 2, 2, 2]"
4279,Prior Assessment Test,"[0, 1, 0, 1, 0]"
4279,3,{}
4279,2,{}
4279,9,{}
4279,8,{}
4279,5,{}
4279,9,{}
4279,AT18,"{1: 2, 4: 2}"
4279,AT15,{0: 2}
4279,Final Exam,"[2, 2, 1, 2, 2]"
4280,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4280,AT13,"{1: 1, 3: 1}"
4280,AT20,"{2: 2, 3: 2}"
4280,1,{}
4280,AT18,"{1: 2, 4: 1}"
4280,5,{}
4280,3,{}
4280,AT17,{0: 2}
4280,7,{}
4280,Final Exam,"[2, 2, 2, 2, 2]"
4281,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4281,2,{}
4281,AT20,"{2: 0, 3: 2}"
4281,AT20,"{2: 2, 3: 2}"
4281,6,{}
4281,AT17,{0: 2}
4281,3,{}
4281,3,{}
4281,AT18,"{1: 2, 4: 2}"
4281,Final Exam,"[2, 2, 2, 2, 2]"
4282,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4282,AT20,"{2: 0, 3: 0}"
4282,9,{}
4282,2,{}
4282,9,{}
4282,AT18,"{1: 2, 4: 2}"
4282,AT20,"{2: 2, 3: 2}"
4282,AT17,{0: 2}
4282,Final Exam,"[2, 2, 2, 2, 2]"
4283,Prior Assessment Test,"[0, 1, 0, 0, 1]"
4283,2,{}
4283,3,{}
4283,AT20,"{2: 2, 3: 2}"
4283,6,{}
4283,6,{}
4283,AT18,"{1: 2, 4: 2}"
4283,AT15,{0: 2}
4283,Final Exam,"[2, 2, 2, 2, 2]"
4284,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4284,8,{}
4284,AT18,"{1: 1, 4: 0}"
4284,AT20,"{2: 1, 3: 2}"
4284,10,{}
4284,3,{}
4284,2,{}
4284,3,{}
4284,AT18,"{1: 2, 4: 2}"
4284,Final Exam,"[2, 2, 1, 2, 2]"
4285,Prior Assessment Test,"[0, 1, 0, 0, 1]"
4285,7,{}
4285,6,{}
4285,3,{}
4285,AT18,"{1: 2, 4: 1}"
4285,AT18,"{1: 2, 4: 2}"
4285,5,{}
4285,AT14,{3: 1}
4285,AT20,"{2: 0, 3: 2}"
4285,Final Exam,"[0, 2, 0, 2, 2]"
4286,Prior Assessment Test,"[0, 1, 0, 0, 1]"
4286,6,{}
4286,6,{}
4286,5,{}
4286,AT13,"{1: 2, 3: 2}"
4286,10,{}
4286,AT17,{0: 2}
4286,AT20,"{2: 1, 3: 2}"
4286,AT20,"{2: 2, 3: 2}"
4286,Final Exam,"[2, 2, 2, 2, 1]"
4287,Prior Assessment Test,"[1, 1, 1, 0, 0]"
4287,9,{}
4287,AT15,{0: 2}
4287,7,{}
4287,7,{}
4287,AT13,"{1: 2, 3: 1}"
4287,AT20,"{2: 2, 3: 2}"
4287,AT12,{4: 2}
4287,Final Exam,"[2, 2, 2, 2, 2]"
4288,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4288,2,{}
4288,AT13,"{1: 1, 3: 1}"
4288,AT20,"{2: 2, 3: 2}"
4288,10,{}
4288,10,{}
4288,7,{}
4288,3,{}
4288,3,{}
4288,Final Exam,"[2, 2, 2, 2, 2]"
4289,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4289,AT15,{0: 2}
4289,AT12,{4: 0}
4289,2,{}
4289,AT13,"{1: 2, 3: 2}"
4289,7,{}
4289,AT18,"{1: 2, 4: 2}"
4289,9,{}
4289,AT20,"{2: 2, 3: 2}"
4289,Final Exam,"[2, 2, 2, 2, 2]"
4290,Prior Assessment Test,"[1, 1, 0, 0, 0]"
4290,8,{}
4290,AT17,{0: 2}
4290,9,{}
4290,3,{}
4290,3,{}
4290,AT13,"{1: 2, 3: 2}"
4290,7,{}
4290,AT12,{4: 2}
4290,Final Exam,"[2, 2, 2, 2, 2]"
4291,Prior Assessment Test,"[0, 0, 0, 1, 0]"
4291,AT13,"{1: 2, 3: 2}"
4291,3,{}
4291,10,{}
4291,1,{}
4291,AT12,{4: 2}
4291,1,{}
4291,8,{}
4291,AT20,"{2: 1, 3: 2}"
4291,Final Exam,"[2, 2, 1, 2, 2]"
4292,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4292,AT18,"{1: 0, 4: 0}"
4292,2,{}
4292,AT20,"{2: 1, 3: 2}"
4292,AT18,"{1: 2, 4: 0}"
4292,AT15,{0: 0}
4292,2,{}
4292,AT12,{4: 2}
4292,8,{}
4292,Final Exam,"[0, 2, 2, 2, 2]"
4293,Prior Assessment Test,"[2, 0, 0, 1, 0]"
4293,AT18,"{1: 2, 4: 0}"
4293,7,{}
4293,AT20,"{2: 0, 3: 1}"
4293,AT20,"{2: 0, 3: 1}"
4293,AT11,{3: 2}
4293,AT20,"{2: 2, 3: 2}"
4293,AT18,"{1: 2, 4: 1}"
4293,AT12,{4: 2}
4293,Final Exam,"[2, 2, 2, 2, 2]"
4294,Prior Assessment Test,"[1, 0, 1, 0, 0]"
4294,AT12,{4: 2}
4294,8,{}
4294,AT20,"{2: 2, 3: 2}"
4294,6,{}
4294,6,{}
4294,6,{}
4294,AT16,{1: 2}
4294,AT17,{0: 2}
4294,Final Exam,"[2, 2, 2, 2, 2]"
4295,Prior Assessment Test,"[0, 1, 0, 0, 0]"
4295,5,{}
4295,2,{}
4295,AT18,"{1: 1, 4: 0}"
4295,8,{}
4295,8,{}
4295,2,{}
4295,AT19,{3: 2}
4295,AT18,"{1: 1, 4: 2}"
4295,Final Exam,"[1, 1, 2, 2, 2]"
4296,Prior Assessment Test,"[0, 1, 1, 1, 0]"
4296,6,{}
4296,AT13,"{1: 2, 3: 2}"
4296,AT20,"{2: 1, 3: 2}"
4296,3,{}
4296,7,{}
4296,AT12,{4: 2}
4296,AT20,"{2: 1, 3: 2}"
4296,AT20,"{2: 1, 3: 2}"
4296,Final Exam,"[2, 2, 1, 2, 2]"
4297,Prior Assessment Test,"[1, 0, 0, 0, 0]"
4297,5,{}
4297,2,{}
4297,AT19,{3: 2}
4297,3,{}
4297,2,{}
4297,3,{}
4297,AT16,{1: 2}
4297,AT17,{0: 2}
4297,Final Exam,"[2, 2, 2, 2, 2]"
4298,Prior Assessment Test,"[0, 0, 1, 0, 0]"
4298,5,{}
4298,5,{}
4298,5,{}
4298,2,{}
4298,AT12,{4: 0}
4298,AT13,"{1: 1, 3: 2}"
4298,AT17,{0: 2}
4298,AT18,"{1: 2, 4: 1}"
4298,Final Exam,"[2, 2, 1, 2, 1]"
4299,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4299,1,{}
4299,5,{}
4299,AT12,{4: 1}
4299,AT20,"{2: 1, 3: 0}"
4299,AT19,{3: 2}
4299,3,{}
4299,6,{}
4299,AT12,{4: 2}
4299,Final Exam,"[1, 1, 1, 2, 2]"
4300,Prior Assessment Test,"[0, 0, 1, 1, 0]"
4300,AT20,"{2: 2, 3: 2}"
4300,10,{}
4300,3,{}
4300,3,{}
4300,6,{}
4300,7,{}
4300,AT18,"{1: 2, 4: 2}"
4300,AT15,{0: 1}
4300,Final Exam,"[1, 2, 2, 2, 2]"
4301,Prior Assessment Test,"[0, 0, 0, 0, 1]"
4301,5,{}
4301,2,{}
4301,5,{}
4301,7,{}
4301,3,{}
4301,2,{}
4301,10,{}
4301,AT12,{4: 2}
4301,Final Exam,"[0, 2, 1, 0, 2]"
4302,Prior Assessment Test,"[0, 0, 0, 0, 0]"
4302,6,{}
4302,AT18,"{1: 2, 4: 2}"
4302,5,{}
4302,AT17,{0: 1}
4302,8,{}
4302,9,{}
4302,8,{}
